[449] systemd-udevd D /run/udev/queue
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000328.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000297.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000801.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000501.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000282.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000570.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000593.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000971.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000553.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000973.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000112.wp
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000148.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000245.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000571.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000607.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000968.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000505.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000383.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000383.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000950.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000950.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000240.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000158.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000075.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000864.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000575.csv
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000734.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000330.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000350.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000486.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000731.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000405.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000622.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000706.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000997.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000682.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000429.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000038.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000912.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000124.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000124.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000375.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000375.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000103.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000103.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000250.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000791.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000327.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000056.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000965.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000610.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000394.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000450.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000279.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000459.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000100.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000948.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000271.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000136.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000821.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000408.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000566.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000235.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000906.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000903.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000024.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000713.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000064.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000757.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000925.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000632.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000569.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000555.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000111.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000146.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000302.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000611.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000500.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000344.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000128.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000448.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000639.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000008.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000086.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000041.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000785.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000020.pdf
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000033.xls.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000011.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000910.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000010.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000010.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000671.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000671.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000403.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000403.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000724.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000724.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000370.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000370.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000043.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000043.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000230.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000930.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000031.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000792.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000792.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000798.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000576.csv.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000576.csv
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000651.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000651.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000522.gif.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000522.gif
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000183.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000260.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000006.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000470.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000882.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000048.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000606.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000211.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000157.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000347.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000446.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000446.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000897.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000897.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000116.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000896.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000037.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000515.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000497.xml
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000143.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000187.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000847.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000081.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000846.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000466.unk
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000963.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000145.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000151.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000274.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000647.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000772.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000884.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000761.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000868.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000591.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000503.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000562.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000614.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000921.txt
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000422.html.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000129.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000573.swf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000573.swf.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000766.ps.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000362.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000943.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000872.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000276.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000276.doc.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000469.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000926.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000447.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000447.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000061.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000061.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000859.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000859.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000944.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000944.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000161.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000161.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000900.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000900.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000741.log.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000741.log
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000275.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000275.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000650.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000650.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000295.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000295.ppt
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000961.doc.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000677.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000952.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000952.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000532.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000532.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000967.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000967.doc
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000745.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000144.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000144.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000646.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000646.txt
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000171.xls.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000088.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000088.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000885.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000885.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000975.xml.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000975.xml
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000046.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000046.xls
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000492.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000243.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000243.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000068.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000068.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000655.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000655.txt
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000414.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000387.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000387.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000217.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000217.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000195.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000195.html
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000267.doc.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000913.doc.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000899.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000996.ps.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000996.ps.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000058.html.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000657.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000691.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000691.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000335.xml.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000335.xml.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000399.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000058.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000445.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000445.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000817.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000817.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000133.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000133.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000777.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000777.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000732.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000732.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000788.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000788.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000700.xml.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000700.xml
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000853.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000853.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000740.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000313.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000313.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000005.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000005.doc
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000740.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000214.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000214.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000620.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000620.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000125.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000125.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000828.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000565.csv.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000565.csv
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000828.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000308.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000308.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000019.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000019.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000779.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000779.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000268.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000268.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000955.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000955.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000176.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000176.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000579.gz.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000579.gz
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000219.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000219.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000113.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000113.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000254.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000254.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000807.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000807.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000106.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000106.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000893.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000893.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000472.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000472.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000427.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000427.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000411.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000411.html
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000603.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000909.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000909.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000141.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000613.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000613.html
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000141.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000356.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000356.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000911.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000911.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000510.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000259.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000259.doc
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000510.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000051.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000051.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000704.xml.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000704.xml
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000648.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000648.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000114.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000114.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000178.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000178.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000599.html.dkrpx75
