[449] systemd-udevd D /run/udev/queue
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000145.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000151.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000407.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000407.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000631.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000274.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000768.ps
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000647.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000782.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000827.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000354.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000772.ps
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000884.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000040.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000209.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000761.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000227.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000868.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000298.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000728.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000598.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000013.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000591.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000361.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000503.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000015.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000562.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000816.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000055.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000303.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000614.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000582.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000921.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000873.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000928.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000181.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000738.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000202.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000543.gif
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000264.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000278.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000723.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000527.gif
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000514.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000514.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000371.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000371.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000814.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000783.html
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000766.ps.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000858.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000311.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000904.pdf
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000129.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000892.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000892.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000385.xls
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000362.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000983.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000694.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000474.txt
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000422.html.nnvjxgy
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000872.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000152.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000644.txt.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000644.txt.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000315.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000744.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000491.txt.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000491.txt.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000920.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000540.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000291.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000674.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000299.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000979.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000672.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000993.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000712.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000586.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000870.jpg
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000943.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000961.doc.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000665.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000376.dbase3
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000550.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000775.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000659.txt
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000926.txt.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000336.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000830.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000357.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000357.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000288.ppt.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000288.ppt.nnvjxgy
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000469.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000564.csv
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000404.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000702.ps.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000702.ps.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000954.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000210.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000831.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000604.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000523.png
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000149.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000684.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000201.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000262.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000624.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000415.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000415.html.nnvjxgy
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000677.doc.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000907.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000688.gif
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000196.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000790.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000396.xls
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000913.doc.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000194.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000537.gif
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000745.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000630.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000312.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000417.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000168.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000252.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000029.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000029.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000502.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000123.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000159.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000159.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000879.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000879.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000755.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000755.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000612.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000612.html.nnvjxgy
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000171.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000471.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000776.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000028.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000270.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000373.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000373.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000878.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000878.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000718.gz.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000718.gz.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000401.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000351.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000438.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000464.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000077.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000323.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000764.csv
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000462.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000770.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000421.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000421.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000826.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000719.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000774.ps
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000946.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000635.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000120.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000257.rtf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000147.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000215.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000215.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000836.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000538.gif
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000154.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000484.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000242.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000242.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000200.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000200.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000340.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000185.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000001.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000563.gif
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000780.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000316.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000067.xml
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000126.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000135.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000293.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000391.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000391.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000787.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000787.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000263.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000465.unk.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000465.unk.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000959.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000959.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000166.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000166.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000383.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000383.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000400.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000400.jpg.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000402.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000287.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000102.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000205.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000824.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000042.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000430.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000739.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000932.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000054.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000988.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000985.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000636.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000035.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000035.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000036.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000036.xls.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000453.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000453.html.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000950.doc.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000950.doc.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000333.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000281.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000867.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000220.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000107.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000229.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000284.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000619.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000898.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000678.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000605.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000016.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000328.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000297.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000801.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000501.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000282.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000570.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000593.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000971.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000553.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000973.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000112.wp
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000148.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000245.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000571.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000607.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000968.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000505.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000240.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000158.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000075.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000864.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000575.csv
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000734.ps
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000330.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000350.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000486.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000731.ps
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000405.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000622.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000706.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000997.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000682.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000429.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000124.doc.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000124.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000375.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000375.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000403.xls.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000403.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000010.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000103.txt.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000103.txt
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000010.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000038.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000912.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000250.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000791.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000327.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000056.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000965.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000610.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000394.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000450.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000279.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000459.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000100.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000948.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000271.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000136.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000821.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000408.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000566.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000235.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000906.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000903.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000024.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000671.pdf.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000671.pdf
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000492.txt.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000713.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000064.html
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000134.ppt.nnvjxgy
[4620] 3a08e3bfec2db5d D /home/capstone/project/test_files/checkpoints-000267.doc.nnvjxgy
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000757.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000724.ppt.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000724.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000925.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000632.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000569.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000555.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000111.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000146.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000302.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000611.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000500.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000344.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000128.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000448.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000639.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000008.ppt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000086.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000041.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000785.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000020.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000011.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000910.jpg
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000230.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000930.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000031.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000798.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000183.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000260.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000006.doc
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000470.txt
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000882.pdf
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000048.xls
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000792.html.nnvjxgy
[4620] 3a08e3bfec2db5d C /home/capstone/project/test_files/checkpoints-000792.html
[4620] 3a08e3bfec2db5d O /home/capstone/project/test_files/000651.txt.nnvjxgy
