[10453] sudo C /home/capstone/.sudo_as_admin_successful
[10455] 796800face04676 O /home/capstone/project/test_files/000490.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000251.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000980.ps
[10455] 796800face04676 O /home/capstone/project/test_files/000411.html
[10455] 796800face04676 O /home/capstone/project/test_files/000613.html
[10455] 796800face04676 O /home/capstone/project/test_files/000140.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000552.html
[10455] 796800face04676 O /home/capstone/project/test_files/000797.html
[10455] 796800face04676 O /home/capstone/project/test_files/000510.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000367.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000838.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000329.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000869.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000169.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000454.html
[10455] 796800face04676 O /home/capstone/project/test_files/000690.csv
[10455] 796800face04676 O /home/capstone/project/test_files/000874.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000559.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000504.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000637.html
[10455] 796800face04676 O /home/capstone/project/test_files/000917.html
[10455] 796800face04676 O /home/capstone/project/test_files/000649.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000524.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000420.html
[10455] 796800face04676 O /home/capstone/project/test_files/000760.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000179.html
[10455] 796800face04676 O /home/capstone/project/test_files/000964.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000578.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000338.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000837.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000520.gif
[10455] 796800face04676 O /home/capstone/project/test_files/000818.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000589.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000261.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000871.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000105.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000364.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000835.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000199.html
[10455] 796800face04676 O /home/capstone/project/test_files/000017.swf
[10455] 796800face04676 O /home/capstone/project/test_files/000596.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000283.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000725.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000998.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000162.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000681.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000663.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000191.html
[10455] 796800face04676 O /home/capstone/project/test_files/000653.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000498.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000531.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000390.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000244.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000705.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000658.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000551.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000115.wp
[10455] 796800face04676 O /home/capstone/project/test_files/000306.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000794.html
[10455] 796800face04676 O /home/capstone/project/test_files/000737.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000763.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000905.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000742.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000935.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000922.java
[10455] 796800face04676 O /home/capstone/project/test_files/000662.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000296.ppt
