[10857] sudo C /home/capstone/.sudo_as_admin_successful
[10859] f864922f947a6bb D /home/capstone/project/test_files/000485.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000366.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000366.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000890.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000890.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000927.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000927.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000468.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000752.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000752.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000585.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000590.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000483.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000483.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000890.jpg.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000908.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000090.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000090.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000507.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000422.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000422.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000664.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000664.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000362.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000362.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000090.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000469.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000469.jpg
[10859] f864922f947a6bb D /home/capstone/project/test_files/000366.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000483.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000422.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000131.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000962.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000943.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000943.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000937.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000937.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000943.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000872.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000872.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000129.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000129.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000937.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000926.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000926.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000677.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000677.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000961.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000961.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000603.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000603.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000267.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000267.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000063.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000063.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000469.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000766.ps.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000766.ps
[10859] f864922f947a6bb D /home/capstone/project/test_files/000746.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000745.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000745.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000362.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000134.ppt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000134.ppt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000492.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000492.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000745.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000899.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000899.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000657.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000657.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000052.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000052.xls
[10859] f864922f947a6bb C /home/capstone/project/test_files/000414.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000414.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000677.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000155.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000518.ppt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000518.ppt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000339.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000339.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000657.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000899.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000369.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000369.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000339.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000752.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000369.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000927.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000098.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000267.doc.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000526.gif.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000526.gif
[10859] f864922f947a6bb D /home/capstone/project/test_files/000556.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000961.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000664.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000492.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000526.gif.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000479.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000479.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000479.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000603.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000478.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000478.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000862.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000862.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000913.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000913.doc
[10859] f864922f947a6bb D /home/capstone/project/test_files/000372.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000716.ppt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000913.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000478.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000800.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000800.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000414.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000246.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000246.jpg
[10859] f864922f947a6bb D /home/capstone/project/test_files/000063.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000800.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000246.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000074.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000535.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000693.doc.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000089.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000089.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000781.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000781.xls
[10859] f864922f947a6bb D /home/capstone/project/test_files/000089.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000595.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000862.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000781.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000535.jpg
[10859] f864922f947a6bb O /home/capstone/project/test_files/000693.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000436.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000436.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000164.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000164.pdf
[10859] f864922f947a6bb O /home/capstone/project/test_files/000074.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000173.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000173.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000693.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000436.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000535.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000239.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000239.jpg
[10859] f864922f947a6bb D /home/capstone/project/test_files/000074.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000812.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000812.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000030.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000030.xls
[10859] f864922f947a6bb C /home/capstone/project/test_files/000730.ps.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000730.ps
[10859] f864922f947a6bb D /home/capstone/project/test_files/000812.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000239.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000850.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000850.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000079.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000079.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000173.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000850.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000018.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000018.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000003.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000003.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000594.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000594.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000689.csv.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000689.csv
